time,flux,flux_err
1.0627733470542835,1.0015726146399306,0.001
1.0697195780807822,1.0041866734226943,0.001
1.0766658091072807,1.0024139961315695,0.001
1.0836120401337792,1.0045436121266398,0.001
1.090558271160278,1.002874940523605,0.001
1.0975045021867764,1.0032121907090117,0.001
1.1044507332132751,1.0029367322693934,0.001
1.1113969642397736,1.0026802682473974,0.001
1.1183431952662721,1.001919619669758,0.001
1.1252894262927708,1.0016002183176285,0.001
1.1322356573192693,1.003389101246663,0.001
1.139181888345768,1.0025351220699863,0.001
1.1461281193722666,1.002509216089762,0.001
1.153074350398765,1.002426410285945,0.001
1.1600205814252638,1.0040058606702715,0.001
1.1669668124517623,1.001342358562389,0.001
1.173913043478261,1.0016839185055828,0.001
1.1808592745047595,1.0014348657283594,0.001
1.187805505531258,1.0019201839246308,0.001
1.1947517365577567,1.0038011301272007,0.001
1.2016979675842552,1.0028692127250007,0.001
1.208644198610754,1.0034356958560788,0.001
1.2155904296372524,1.0036409133119206,0.001
1.222536660663751,1.0029817195036017,0.001
1.2294828916902496,1.000770184940915,0.001
1.236429122716748,1.0020188121001221,0.001
1.2433753537432468,1.002596380288674,0.001
1.2503215847697453,1.0019323622308312,0.001
1.257267815796244,1.0021916986018244,0.001
1.2642140468227425,1.0014219182177855,0.001
1.271160277849241,1.0031131369591042,0.001
1.2781065088757397,1.0023239069241612,0.001
1.2850527399022382,1.0044311552409755,0.001
1.291998970928737,1.0023903206585045,0.001
1.2989452019552354,1.0028292010021098,0.001
1.305891432981734,1.0016616844032689,0.001
1.3128376640082327,1.0020908546553158,0.001
1.3197838950347311,1.001904064290371,0.001
1.3267301260612299,1.0024449100960795,0.001
1.3336763570877284,1.002832733103885,0.001
1.3406225881142269,1.002538046754626,0.001
1.3475688191407256,1.0032555018537541,0.001
1.354515050167224,1.002975703297685,0.001
1.3614612811937228,1.0019247019458801,0.001
1.3684075122202213,1.0040845938342846,0.001
1.3753537432467198,1.0021304902694872,0.001
1.3822999742732185,1.0021686484131744,0.001
1.389246205299717,1.0013700434869877,0.001
1.3961924363262157,1.003042889703649,0.001
1.4031386673527142,1.003237377270066,0.001
1.4100848983792127,1.0025684985825432,0.001
1.4170311294057114,1.0027177008433892,0.001
1.42397736043221,1.003364951350441,0.001
1.4309235914587086,1.0015580442079939,0.001
1.4378698224852071,1.0011119830017206,0.001
1.4448160535117056,1.0029179323349482,0.001
1.4517622845382043,1.0018273294257474,0.001
1.4587085155647028,1.0001989522429535,0.001
1.4656547465912015,1.0008276371841829,0.001
1.4726009776177,1.0003743231047841,0.001
1.4795472086441988,1.0025603791426423,0.001
1.4864934396706972,1.0039736972127289,0.001
1.4934396706971957,1.002556103059606,0.001
1.5003859017236945,1.0030195083829962,0.001
1.507332132750193,1.0013157382158813,0.001
1.5142783637766917,1.002339546950494,0.001
1.5212245948031902,1.004979585592237,0.001
1.5281708258296887,1.002689678225459,0.001
1.5351170568561874,1.0027897717516476,0.001
1.5420632878826859,1.002967731790604,0.001
1.5490095189091846,1.0029784277351652,0.001
1.555955749935683,1.0035577023690452,0.001
1.5629019809621816,1.0009331866266724,0.001
1.5698482119886803,1.0023194634389296,0.001
1.5767944430151788,1.0023289006454124,0.001
1.5837406740416775,1.0011183796457284,0.001
1.590686905068176,1.0009886030908406,0.001
1.5976331360946745,1.0013819804254716,0.001
1.6045793671211732,1.0020625548745703,0.001
1.6115255981476717,1.0008790737502502,0.001
1.6184718291741704,1.0030409034836774,0.001
1.625418060200669,1.001914121791572,0.001
1.6323642912271674,1.0026469146332821,0.001
1.6393105222536661,1.002229643983686,0.001
1.6462567532801646,1.0031157205573045,0.001
1.6532029843066633,1.0023375819427887,0.001
1.6601492153331618,1.0014535003021556,0.001
1.6670954463596606,1.0023347910467744,0.001
1.674041677386159,1.0015456393492368,0.001
1.6809879084126575,1.0029849931598398,0.001
1.6879341394391563,1.0020406579108367,0.001
1.6948803704656548,1.001839892268417,0.001
1.7018266014921535,1.0006067102521095,0.001
1.708772832518652,1.0026950125490177,0.001
1.7157190635451505,1.00296499443215,0.001
1.7226652945716492,1.0023704666170856,0.001
1.7296115255981477,1.0022492330001325,0.001
1.7365577566246464,1.0011658047923917,0.001
1.743503987651145,1.003037789116078,0.001
1.7504502186776434,1.0007260798316693,0.001
1.757396449704142,1.0021773210080287,0.001
1.7643426807306406,1.0001229409349446,0.001
1.7712889117571393,1.001532841534515,0.001
1.7782351427836378,1.0003316865112333,0.001
1.7851813738101363,1.000814971748705,0.001
1.792127604836635,1.0019306897294258,0.001
1.7990738358631335,1.001343365915135,0.001
1.8060200668896322,1.0017562171558239,0.001
1.8129662979161307,1.001702109232185,0.001
1.8199125289426292,1.0016810236960914,0.001
1.826858759969128,1.0021562083968185,0.001
1.8338049909956264,1.0028960463020293,0.001
1.8407512220221252,1.00259091873217,0.001
1.8476974530486237,1.0004821012879772,0.001
1.8546436840751221,1.003616815944271,0.001
1.8615899151016209,1.0032787808609727,0.001
1.8685361461281194,1.0015553378376474,0.001
1.875482377154618,1.0025428923117448,0.001
1.8824286081811166,1.0021681783854448,0.001
1.889374839207615,1.0024796820474857,0.001
1.8963210702341138,1.0021917410902101,0.001
1.9032673012606123,1.0027976781046972,0.001
1.910213532287111,1.002895154430118,0.001
1.9171597633136095,1.000728254946707,0.001
1.9241059943401082,1.0009340387265078,0.001
1.9310522253666067,1.001695196092004,0.001
1.9379984563931052,1.002732255765236,0.001
1.944944687419604,1.0005163323653037,0.001
1.9518909184461024,1.0038615866965068,0.001
1.9588371494726011,1.0017894087968864,0.001
1.9657833804990996,1.0015813452179234,0.001
1.9727296115255981,1.0007488062068628,0.001
1.9796758425520968,1.0006454574286479,0.001
1.9866220735785953,1.0024495892379581,0.001
1.993568304605094,1.0009678078253623,0.001
2.0005145356315923,1.0009464677466664,0.001
2.0074607666580913,1.0009731627476635,0.001
2.0144069976845898,1.0024492828877678,0.001
2.0213532287110882,1.0009883863512294,0.001
2.0282994597375867,1.0016554654297218,0.001
2.0352456907640857,1.002274617184531,0.001
2.042191921790584,1.0015860673777386,0.001
2.0491381528170827,1.0012211715483588,0.001
2.056084383843581,1.0014742648470263,0.001
2.0630306148700797,1.001623667960557,0.001
2.0699768458965786,1.002346371264179,0.001
2.076923076923077,1.0018671891262125,0.001
2.0838693079495756,1.0010821361450766,0.001
2.090815538976074,1.002051484667915,0.001
2.0977617700025726,1.0010952273321472,0.001
2.1047080010290715,1.0026929578255164,0.001
2.11165423205557,1.0012953188354132,0.001
2.1186004630820685,1.0020268045529492,0.001
2.125546694108567,1.0009512595563006,0.001
2.1324929251350655,1.0017777308420757,0.001
2.1394391561615644,1.002758772447295,0.001
2.146385387188063,0.999843898785395,0.001
2.1533316182145614,1.000406486973686,0.001
2.16027784924106,1.0017284764465246,0.001
2.1672240802675584,1.0003607354002966,0.001
2.1741703112940574,0.9993300840651196,0.001
2.181116542320556,1.0026243953649299,0.001
2.1880627733470543,1.0013474616103664,0.001
2.195009004373553,1.0008918654418337,0.001
2.2019552354000513,1.002457912152816,0.001
2.2089014664265503,1.0028036869838097,0.001
2.2158476974530488,0.9997102852898987,0.001
2.2227939284795473,1.0000229579441486,0.001
2.2297401595060458,1.0027673186135797,0.001
2.2366863905325443,1.0006554039686972,0.001
2.243632621559043,1.001687420337826,0.001
2.2505788525855417,1.0027351642012328,0.001
2.25752508361204,1.0009237139376819,0.001
2.2644713146385387,1.0026046427446367,0.001
2.271417545665037,1.000070922804016,0.001
2.278363776691536,1.0011106433762775,0.001
2.2853100077180346,1.003064732822269,0.001
2.292256238744533,1.0020964792948392,0.001
2.2992024697710316,1.001875286335881,0.001
2.30614870079753,1.0009834945147649,0.001
2.313094931824029,0.9999607366722872,0.001
2.3200411628505275,1.0017280765887115,0.001
2.326987393877026,1.0004480351631506,0.001
2.3339336249035245,1.000371802605376,0.001
2.340879855930023,1.0023484156739417,0.001
2.347826086956522,1.0010550917455063,0.001
2.3547723179830204,1.0014061954596727,0.001
2.361718549009519,1.0010938664195175,0.001
2.3686647800360174,1.0010291001629918,0.001
2.375611011062516,1.0014400569622444,0.001
2.382557242089015,1.0028665718405771,0.001
2.3895034731155134,1.0018604242773843,0.001
2.396449704142012,1.0006457187073348,0.001
2.4033959351685104,1.000719670868445,0.001
2.410342166195009,1.0010814639619192,0.001
2.417288397221508,1.000719206612373,0.001
2.4242346282480063,1.002039887402744,0.001
2.431180859274505,1.0011199169423035,0.001
2.4381270903010033,0.9999559647830648,0.001
2.445073321327502,1.001032412824206,0.001
2.4520195523540007,1.0005878694443688,0.001
2.458965783380499,1.0017680514250629,0.001
2.4659120144069977,1.0008215816468597,0.001
2.472858245433496,1.0005078502601072,0.001
2.479804476459995,1.0031897646288137,0.001
2.4867507074864936,1.0019141530364395,0.001
2.493696938512992,0.9988426015369648,0.001
2.5006431695394906,1.0004672709508684,0.001
2.507589400565989,1.0023873481751855,0.001
2.514535631592488,0.999595105594685,0.001
2.5214818626189865,1.0009365520955027,0.001
2.528428093645485,1.0004177467460378,0.001
2.5353743246719835,1.0013457821279224,0.001
2.542320555698482,1.0007395078534054,0.001
2.549266786724981,1.0002629061581685,0.001
2.5562130177514795,0.9994235180085937,0.001
2.563159248777978,0.9989488428652786,0.001
2.5701054798044765,1.0007458106234515,0.001
2.577051710830975,1.0003159778463084,0.001
2.583997941857474,1.0012291375730817,0.001
2.5909441728839724,0.9997923012605003,0.001
2.597890403910471,0.9994040089350501,0.001
2.6048366349369694,1.0008789560151827,0.001
2.611782865963468,1.0005306841308963,0.001
2.618729096989967,0.9988414266541743,0.001
2.6256753280164653,1.0007003224325046,0.001
2.632621559042964,1.0002636867088623,0.001
2.6395677900694623,0.999070477008037,0.001
2.646514021095961,1.0001022333500624,0.001
2.6534602521224597,1.0025141963495379,0.001
2.6604064831489582,0.9992936815528332,0.001
2.6673527141754567,1.0004615955578813,0.001
2.674298945201955,0.9989228596187034,0.001
2.6812451762284537,1.0019141207310682,0.001
2.6881914072549526,1.0002186348565314,0.001
2.695137638281451,0.9987114482153839,0.001
2.7020838693079496,0.999963031600138,0.001
2.709030100334448,1.0001428864898558,0.001
2.7159763313609466,0.999200540853061,0.001
2.7229225623874456,1.0000903647522845,0.001
2.729868793413944,0.9995608491575251,0.001
2.7368150244404426,1.0001156272248701,0.001
2.743761255466941,0.9984523955013339,0.001
2.7507074864934395,0.9986270057917503,0.001
2.7576537175199385,1.001368567378999,0.001
2.764599948546437,0.99894588903936,0.001
2.7715461795729355,0.9963800117594093,0.001
2.778492410599434,0.9989439128602091,0.001
2.7854386416259325,1.0009966982274003,0.001
2.7923848726524314,0.9978394601719872,0.001
2.79933110367893,0.9982871060381994,0.001
2.8062773347054284,0.999430441458108,0.001
2.813223565731927,0.9990660937674489,0.001
2.8201697967584254,0.9980294767500237,0.001
2.8271160277849243,0.9987806784113324,0.001
2.834062258811423,1.000305187561364,0.001
2.8410084898379213,0.9991019540718539,0.001
2.84795472086442,0.9988738055932643,0.001
2.8549009518909183,0.9986464495668725,0.001
2.8618471829174172,0.998753374735137,0.001
2.8687934139439157,0.9988708155345631,0.001
2.8757396449704142,0.9986776477154549,0.001
2.8826858759969127,0.999467850524073,0.001
2.8896321070234112,0.9985091454199003,0.001
2.89657833804991,0.9983879552408714,0.001
2.9035245690764087,0.9975656801337305,0.001
2.910470800102907,1.0001257236189527,0.001
2.9174170311294056,0.9964152045154955,0.001
2.9243632621559046,0.9969650754779786,0.001
2.931309493182403,0.9976157480289549,0.001
2.9382557242089016,0.9986406264297056,0.001
2.9452019552354,0.9984434788776878,0.001
2.9521481862618986,0.9973249760401733,0.001
2.9590944172883975,0.9988834081368406,0.001
2.966040648314896,0.9961272013091427,0.001
2.9729868793413945,0.997534273625045,0.001
2.979933110367893,0.9981724483561294,0.001
2.9868793413943915,0.9989033233575783,0.001
2.9938255724208904,0.9983257340055274,0.001
3.000771803447389,0.9995334205667825,0.001
3.0077180344738874,0.9992458438368645,0.001
3.014664265500386,0.99718833412969,0.001
3.0216104965268844,0.9975931278589879,0.001
3.0285567275533833,0.9981799975541554,0.001
3.035502958579882,0.9961895058353509,0.001
3.0424491896063803,0.9970017402719287,0.001
3.049395420632879,0.9967239136411188,0.001
3.0563416516593773,0.9980929098109528,0.001
3.0632878826858763,0.9969358955437208,0.001
3.0702341137123748,0.9984709781511307,0.001
3.0771803447388733,0.9974163762102833,0.001
3.0841265757653717,0.9972807093511789,0.001
3.0910728067918702,0.9972395022059968,0.001
3.098019037818369,0.9983283706330375,0.001
3.1049652688448677,0.9968672666117815,0.001
3.111911499871366,0.9972174867702956,0.001
3.1188577308978647,0.999134037910873,0.001
3.125803961924363,0.997098761267215,0.001
3.132750192950862,0.9963991224990668,0.001
3.1396964239773606,0.9974589566424442,0.001
3.146642655003859,0.9963388512770944,0.001
3.1535888860303576,0.9975164979170429,0.001
3.160535117056856,0.9975226342001279,0.001
3.167481348083355,0.9971841357646531,0.001
3.1744275791098535,0.9964658506888291,0.001
3.181373810136352,0.9985471325992751,0.001
3.1883200411628505,0.9985365164109969,0.001
3.195266272189349,0.9983412557230712,0.001
3.202212503215848,0.9968589829091768,0.001
3.2091587342423464,0.9976986843194111,0.001
3.216104965268845,0.9970148594383488,0.001
3.2230511962953434,0.9971854598350829,0.001
3.229997427321842,0.9960313220797546,0.001
3.236943658348341,0.9965817707751452,0.001
3.2438898893748394,0.9979733124498762,0.001
3.250836120401338,0.9955631277980601,0.001
3.2577823514278363,0.9950993111247413,0.001
3.264728582454335,0.9974492867564133,0.001
3.2716748134808338,0.9940284825647747,0.001
3.2786210445073323,0.9947531192499407,0.001
3.2855672755338308,0.9962465743913023,0.001
3.2925135065603293,0.9968974640323515,0.001
3.2994597375868278,0.9985925615352051,0.001
3.3064059686133267,0.9971325268993169,0.001
3.313352199639825,0.9973776001139862,0.001
3.3202984306663237,0.9958297323331656,0.001
3.327244661692822,0.9967175435644161,0.001
3.334190892719321,0.9961526609966954,0.001
3.3411371237458196,0.9961396201623036,0.001
3.348083354772318,0.9965019490177284,0.001
3.3550295857988166,0.9968163345385824,0.001
3.361975816825315,0.9959235565300054,0.001
3.368922047851814,0.996950946479795,0.001
3.3758682788783125,0.9949000054272303,0.001
3.382814509904811,0.9963234588875063,0.001
3.3897607409313095,0.9950946901489806,0.001
3.396706971957808,0.9959556270681021,0.001
3.403653202984307,0.9968059562068042,0.001
3.4105994340108055,0.9944169425569401,0.001
3.417545665037304,0.9981023222312597,0.001
3.4244918960638024,0.9989070993111727,0.001
3.431438127090301,0.9947216496657061,0.001
3.4383843581168,0.9968061244361792,0.001
3.4453305891432984,0.9950339457729919,0.001
3.452276820169797,0.9936724793650951,0.001
3.4592230511962954,0.9966175867859159,0.001
3.466169282222794,0.9947850138440828,0.001
3.473115513249293,0.994392622563374,0.001
3.4800617442757913,0.9969605399657945,0.001
3.48700797530229,0.9968175084340252,0.001
3.4939542063287883,0.995604364594812,0.001
3.5009004373552868,0.9968451570243936,0.001
3.5078466683817857,0.9963491603877441,0.001
3.514792899408284,0.9960627252983267,0.001
3.5217391304347827,0.9963987031131475,0.001
3.528685361461281,0.9965877875363542,0.001
3.5356315924877797,0.9955705944264223,0.001
3.5425778235142786,0.9957728671832989,0.001
3.549524054540777,0.9943247781661733,0.001
3.5564702855672756,0.9969241398446265,0.001
3.563416516593774,0.9960667798684332,0.001
3.5703627476202726,0.9951179147583403,0.001
3.5773089786467716,0.9951248124976533,0.001
3.58425520967327,0.9940803895545326,0.001
3.5912014406997685,0.9947863461865009,0.001
3.598147671726267,0.9961468241945514,0.001
3.6050939027527655,0.9954325502463415,0.001
3.6120401337792645,0.995599664960995,0.001
3.618986364805763,0.9958192703291839,0.001
3.6259325958322615,0.995150359242071,0.001
3.63287882685876,0.99481599034505,0.001
3.6398250578852585,0.9951322398978495,0.001
3.6467712889117574,0.9957553752258983,0.001
3.653717519938256,0.9944134900144128,0.001
3.6606637509647544,0.9970764488073522,0.001
3.667609981991253,0.9951636633537029,0.001
3.6745562130177514,0.9972567534980907,0.001
3.6815024440442503,0.9960555109422307,0.001
3.688448675070749,0.9957304880055147,0.001
3.6953949060972473,0.9957443345186935,0.001
3.702341137123746,0.9962316261215357,0.001
3.7092873681502443,0.9961340225223208,0.001
3.7162335991767432,0.9963530190624538,0.001
3.7231798302032417,0.9948236777190135,0.001
3.73012606122974,0.9962393710803362,0.001
3.7370722922562387,0.9969976735108272,0.001
3.744018523282737,0.9955526450403102,0.001
3.750964754309236,0.9978352806811804,0.001
3.7579109853357346,0.9945826659078268,0.001
3.764857216362233,0.9979158947556848,0.001
3.7718034473887316,0.9958187813481395,0.001
3.77874967841523,0.9943053165126438,0.001
3.785695909441729,0.9952787627025939,0.001
3.7926421404682276,0.9956264538682094,0.001
3.799588371494726,0.9958662843366615,0.001
3.8065346025212246,0.9944765908984123,0.001
3.8134808335477235,0.9958447017661161,0.001
3.820427064574222,0.9957623310610934,0.001
3.8273732956007205,0.9956687105636235,0.001
3.834319526627219,0.996714505869826,0.001
3.8412657576537175,0.9962422719833983,0.001
3.8482119886802164,0.9964801813889588,0.001
3.855158219706715,0.9967414641775647,0.001
3.8621044507332134,0.9961539124750582,0.001
3.869050681759712,0.9960465757115302,0.001
3.8759969127862104,0.9967992777170703,0.001
3.8829431438127093,0.9957440470108279,0.001
3.889889374839208,0.9961048750382953,0.001
3.8968356058657063,0.9963006760456732,0.001
3.903781836892205,0.9966635505957393,0.001
3.9107280679187033,0.9962260130646544,0.001
3.9176742989452022,0.9966235561154219,0.001
3.9246205299717007,0.9951257309942724,0.001
3.9315667609981992,0.9954082275648433,0.001
3.9385129920246977,0.9956568533727969,0.001
3.9454592230511962,0.9956383678688795,0.001
3.952405454077695,0.9952536828967619,0.001
3.9593516851041937,0.9964635647158087,0.001
3.966297916130692,0.9971627606162047,0.001
3.9732441471571907,0.9958879543125042,0.001
3.980190378183689,0.9958993315662781,0.001
3.987136609210188,0.9947386921471879,0.001
3.9940828402366866,0.9953219612508635,0.001
4.001029071263185,0.9985780995503913,0.001
4.007975302289684,0.9957865769613353,0.001
4.0149215333161825,0.9974134247824274,0.001
4.021867764342681,0.9978651550202998,0.001
4.0288139953691795,0.9965484602127733,0.001
4.035760226395678,0.9971401270752364,0.001
4.0427064574221765,0.997771727248755,0.001
4.049652688448675,0.9971521944254931,0.001
4.0565989194751735,0.9945503360973054,0.001
4.063545150501672,0.9975540733774028,0.001
4.070491381528171,0.9969263400281445,0.001
4.07743761255467,0.997930716576196,0.001
4.084383843581168,0.9974575490933221,0.001
4.091330074607667,0.9974696627879043,0.001
4.098276305634165,0.9971219215893968,0.001
4.105222536660664,0.9974901442876772,0.001
4.112168767687162,0.9958570029837728,0.001
4.119114998713661,0.9982100646227238,0.001
4.126061229740159,0.9966789251121216,0.001
4.133007460766658,0.99774143905089,0.001
4.139953691793157,0.9954520189228245,0.001
4.146899922819656,0.9965520420478048,0.001
4.153846153846154,0.9976575424441477,0.001
4.160792384872653,0.9976585016251891,0.001
4.167738615899151,0.995703552639051,0.001
4.17468484692565,0.9960427331983844,0.001
4.181631077952148,0.9988253308273998,0.001
4.188577308978647,0.9963738416463176,0.001
4.195523540005145,0.9962736139072464,0.001
4.202469771031644,0.9950755983936962,0.001
4.209416002058143,0.9978073343797359,0.001
4.2163622330846415,0.9999414144316408,0.001
4.22330846411114,0.9965922081251495,0.001
4.2302546951376385,0.9977715781726844,0.001
4.237200926164137,0.9977293533383478,0.001
4.2441471571906355,0.9990484010958044,0.001
4.251093388217134,0.9977414123732145,0.001
4.2580396192436325,0.9978142002303703,0.001
4.264985850270131,0.9988406058866218,0.001
4.2719320812966295,0.9967102234665356,0.001
4.278878312323129,0.9974625971893176,0.001
4.285824543349627,0.9980093800630083,0.001
4.292770774376126,0.9981474097827969,0.001
4.299717005402624,0.996607547324231,0.001
4.306663236429123,0.9980020042677192,0.001
4.313609467455621,0.9982610725332377,0.001
4.32055569848212,0.9989529538137459,0.001
4.327501929508618,0.9980456780570307,0.001
4.334448160535117,0.9970532203398044,0.001
4.341394391561615,0.9993968690912999,0.001
4.348340622588115,0.9994083116165107,0.001
4.355286853614613,0.9969838823851489,0.001
4.362233084641112,0.9979716634740963,0.001
4.36917931566761,0.9967340273420953,0.001
4.376125546694109,0.9968607808551329,0.001
4.383071777720607,0.9992574988100635,0.001
4.390018008747106,0.9987682270330028,0.001
4.396964239773604,0.9990695598702883,0.001
4.403910470800103,0.9968980469995585,0.001
4.410856701826601,0.9991828103811798,0.001
4.4178029328531006,0.9992512881654214,0.001
4.424749163879599,0.9982470957764812,0.001
4.4316953949060975,0.9974968936147113,0.001
4.438641625932596,0.9989604166849924,0.001
4.4455878569590945,0.9990414814550614,0.001
4.452534087985593,1.0001469817588902,0.001
4.4594803190120915,0.9998162815453626,0.001
4.46642655003859,0.9990914194464915,0.001
4.4733727810650885,0.9979271208457323,0.001
4.480319012091588,0.9994370691732491,0.001
4.487265243118086,1.0004513157766564,0.001
4.494211474144585,0.9987627343327168,0.001
4.501157705171083,1.0004292636354843,0.001
4.508103936197582,0.9997535578170167,0.001
